gameId,league,playoffs,date,10.01,t1_playerid,t1_ban1,t1_ban2,t1_ban3,t1_ban4,t1_ban5,t1_result,t2_playerid,t2_ban1,t2_ban2,t2_ban3,t2_ban4,t2_ban5,t1p1_position,t1p1_player,t1p1_champion,t1p1_dpm,t1p2_position,t1p2_player,t1p2_champion,t1p2_dpm,t1p3_position,t1p3_player,t1p3_champion,t1p3_dpm,t1p4_position,t1p4_player,t1p4_champion,t1p4_dpm,t1p5_position,t1p5_player,t1p5_champion,t1p5_dpm,t2p1_position,t2p1_player,t2p1_champion,t2p1_dpm,t2p2_position,t2p2_player,t2p2_champion,t2p2_dpm,t2p3_position,t2p3_player,t2p3_champion,t2p3_dpm,t2p4_position,t2p4_player,t2p4_champion,t2p4_dpm,t2p5_position,t2p5_player,t2p5_champion,t2p5_dpm
1382494,MSC,0,29/05/2020 12:21,10.13,DRX,LeBlanc,Nautilus,Nidalee,Sylas,Kindred,0,JD Gaming,Varus,Zoe,Graves,Thresh,Lee Sin,sup,Keria,Pyke,2.224.345,bot,Deft,Kalista,4.597.157,mid,Chovy,Rumble,7.277.299,jng,Pyosik,Trundle,2.515.149,top,Doran,Sett,4.016.082,sup,LvMao,Tahm Kench,1.172.812,bot,LokeN,Aphelios,9.107.952,mid,Yagao,Syndra,6.441.937,jng,Kanavi,Ekko,5.253.398,top,Zoom,Aatrox,4.024.878
1382505,MSC,0,29/05/2020 13:29,10.13,Gen.G,Karma,Sett,Senna,Trundle,Olaf,1,DRX,Varus,Graves,Azir,Kindred,Jarvan IV,sup,Life,Gragas,854.036,bot,Ruler,Kalista,2.982.867,mid,Bdd,Syndra,3.402.965,jng,Clid,Nocturne,76.112,top,Rascal,Ornn,2.413.839,sup,Keria,Thresh,492.586,bot,Deft,Aphelios,2.044.481,mid,Chovy,Zoe,2.091.928,jng,Pyosik,Sejuani,1.223.064,top,Doran,Gangplank,3.170.675
1382513,MSC,0,29/05/2020 14:26,10.13,DRX,LeBlanc,Aphelios,Nidalee,Sylas,Kindred,0,JD Gaming,Varus,Zoe,Graves,Olaf,Elise,sup,Keria,Nautilus,1.206.827,bot,Deft,Kalista,5.884.464,mid,Chovy,Sett,4.306.346,jng,Pyosik,Trundle,1.992.998,top,Doran,Akali,2.339.606,sup,LvMao,Leona,1.363.063,bot,LokeN,Ezreal,7.705.733,mid,Yagao,Syndra,6.033.085,jng,Kanavi,Lee Sin,3.309.584,top,Zoom,Mordekaiser,8.543.632
1392533,MSC,0,30/05/2020 3:58,10.13,FunPlus Phoenix,NULL,NULL,NULL,NULL,NULL,0,JD Gaming,NULL,NULL,NULL,NULL,NULL,sup,Crisp,Tahm Kench,94.721,bot,Lwx,Varus,6.736.928,mid,Doinb,Kassadin,4.824.451,jng,Tian,Graves,3.022.194,top,Khan,Ornn,3.120.752,sup,LvMao,Thresh,908.088,bot,LokeN,Varus,10.655.172,mid,Yagao,Corki,6.472.853,jng,Kanavi,Nidalee,5.892.038,top,Zoom,Renekton,2.670.846
1392549,MSC,0,30/05/2020 5:40,10.13,FunPlus Phoenix,Ornn,Nidalee,Kindred,Mordekaiser,LeBlanc,1,JD Gaming,Galio,Rumble,Senna,Twisted Fate,Lissandra,sup,Crisp,Leona,1.066.398,bot,Lwx,Varus,865.995,mid,Doinb,Karma,4.566.952,jng,Tian,Olaf,3.969.975,top,Khan,Hecarim,448.806,sup,LvMao,Sett,1.901.259,bot,LokeN,Sivir,442.005,mid,Yagao,Corki,680.131,jng,Kanavi,Graves,2.856.725,top,Zoom,Wukong,402.136
1392556,MSC,0,30/05/2020 6:39,10.13,JD Gaming,Galio,Rumble,Senna,Olaf,Kindred,0,FunPlus Phoenix,Varus,Nidalee,Graves,Trundle,Mordekaiser,sup,LvMao,Leona,955.483,bot,LokeN,Ezreal,5.912.848,mid,Yagao,Syndra,4.892.553,jng,Kanavi,Lee Sin,1.434.206,top,Zoom,Gangplank,5.627.332,sup,Crisp,Thresh,1.361.538,bot,Lwx,Aphelios,7.521.604,mid,Doinb,Karma,388.527,jng,Tian,Rek'Sai,2.589.525,top,Khan,Ornn,3.803.028
1392557,MSC,0,30/05/2020 7:40,10.13,JD Gaming,Karma,Galio,Senna,Lee Sin,Rek'Sai,0,FunPlus Phoenix,Varus,Nidalee,Graves,Olaf,Kindred,sup,LvMao,Leona,1.440.471,bot,LokeN,Ezreal,11.024.471,mid,Yagao,LeBlanc,6.501.176,jng,Kanavi,Ekko,2.799.765,top,Zoom,Wukong,5.669.412,sup,Crisp,Thresh,1.378.824,bot,Lwx,Aphelios,10.446.588,mid,Doinb,Lissandra,6.638.824,jng,Tian,Trundle,2.154.588,top,Khan,Hecarim,5.288.941
1392568,MSC,0,30/05/2020 8:47,10.13,Gen.G,NULL,NULL,NULL,NULL,NULL,0,Top Esports,NULL,NULL,NULL,NULL,NULL,sup,Life,Nautilus,1.547.281,bot,Ruler,Kai'Sa,3.213.076,mid,Bdd,Pantheon,330.351,jng,Clid,Elise,4.606.332,top,Rascal,Sett,4.151.686,sup,yuyanjia,Thresh,1.557.605,bot,JackeyLove,Varus,8.829.456,mid,knight,Ekko,4.143.427,jng,Karsa,Trundle,2.509.842,top,369,Wukong,7.469.236
1392576,MSC,0,30/05/2020 9:38,10.13,Gen.G,LeBlanc,Trundle,Syndra,Wukong,Lee Sin,0,Top Esports,Sett,Varus,Kalista,Yuumi,Ornn,sup,Kellin,Taric,795.229,bot,Ruler,Ezreal,5.978.131,mid,Bdd,Azir,3.293.439,jng,Clid,Graves,2.216.302,top,Rascal,Kennen,1.589.662,sup,yuyanjia,Thresh,688.668,bot,JackeyLove,Aphelios,3.429.423,mid,knight,Zoe,5.949.901,jng,Karsa,Rek'Sai,2.888.668,top,369,Jayce,6.706.163
1392579,MSC,0,30/05/2020 10:26,10.13,Top Esports,Sett,Kalista,Zoe,Nautilus,Maokai,1,Gen.G,Varus,Ezreal,Aphelios,Wukong,Thresh,sup,yuyanjia,Yuumi,4.639.877,bot,JackeyLove,Miss Fortune,5.209.202,mid,knight,Syndra,795.184,jng,Karsa,Trundle,1.607.975,top,369,Gangplank,628.589,sup,Life,Mordekaiser,3.462.577,bot,Ruler,Senna,3.381.595,mid,Bdd,Azir,2.678.834,jng,Clid,Kindred,2.866.258,top,Rascal,Lucian,6.773.006
1392712,MSC,0,31/05/2020 8:10,10.13,FunPlus Phoenix,NULL,NULL,NULL,NULL,NULL,0,Top Esports,NULL,NULL,NULL,NULL,NULL,sup,Crisp,Thresh,789.772,bot,Lwx,Varus,6.002.383,mid,Doinb,Galio,3.284.211,jng,Tian,Graves,2.209.037,top,Khan,Wukong,236.574,sup,yuyanjia,Thresh,950.348,bot,JackeyLove,Varus,8.224.528,mid,knight,Syndra,6.246.077,jng,Karsa,Lee Sin,2.726.812,top,369,Ornn,3.667.925
1392714,MSC,0,31/05/2020 9:50,10.13,FunPlus Phoenix,Trundle,Syndra,Ezreal,Jarvan IV,Lee Sin,1,Top Esports,Varus,Karma,Rumble,Sett,Twisted Fate,sup,Crisp,Nautilus,1.693.932,bot,Lwx,Aphelios,362.236,mid,Doinb,Galio,4.963.975,jng,Tian,Olaf,328.581,top,Khan,Kayle,7.548.017,sup,yuyanjia,Thresh,1.159.866,bot,JackeyLove,Miss Fortune,6.511.132,mid,knight,Corki,6.255.996,jng,Karsa,Graves,355.872,top,369,Ornn,2.575.155
1392715,MSC,0,31/05/2020 10:44,10.13,Top Esports,Karma,Rumble,Galio,Twisted Fate,Ornn,1,FunPlus Phoenix,Varus,Trundle,Syndra,Zoe,LeBlanc,sup,yuyanjia,Yuumi,3.147.859,bot,JackeyLove,Ezreal,10.620.527,mid,knight,Orianna,6.610.867,jng,Karsa,Lee Sin,3.038.858,top,369,Renekton,428.562,sup,Crisp,Thresh,744.566,bot,Lwx,Aphelios,2.979.912,mid,Doinb,Ryze,3.907.903,jng,Tian,Olaf,1.739.078,top,Khan,Mordekaiser,3.984.303
1392719,MSC,0,31/05/2020 11:41,10.13,FunPlus Phoenix,Syndra,Ezreal,Lee Sin,Ornn,Wukong,0,Top Esports,Varus,Karma,Rumble,Nautilus,Leona,sup,Crisp,Blitzcrank,1.225.477,bot,Lwx,Aphelios,363.36,mid,Doinb,Renekton,2.904.369,jng,Tian,Nidalee,3.372.554,top,Khan,Jayce,6.965.908,sup,yuyanjia,Thresh,2.047.754,bot,JackeyLove,Kalista,8.209.108,mid,knight,Zoe,8.269.292,jng,Karsa,Trundle,1.259.815,top,369,Lucian,5.908.062
1380687,OCS,0,21/05/2020 6:40,10.13,Chiefs Academy,Syndra,Zoe,Senna,Mordekaiser,Tahm Kench,0,UQ Union,Ornn,Urgot,Trundle,Sylas,LeBlanc,sup,Shinki,Nautilus,2.692.816,bot,KimJun,Varus,8.719.594,mid,Dragku,Corki,14.161.176,jng,PADO,Lee Sin,4.288.389,top,Eloh,Maokai,6.446.517,sup,unknown player,Sett,5.093.469,bot,Farmer,Miss Fortune,13.088.316,mid,Amitle,Cassiopeia,8.112.192,jng,Sybol,Sejuani,3.411.684,top,unknown player,Malphite,1.990.276
1380702,OCS,0,21/05/2020 7:57,10.13,Legacy Genesis,Yasuo,Taliyah,Syndra,NULL,NULL,1,RMIT Redbacks,Jarvan IV,Soraka,Varus,Tahm Kench,Morgana,sup,Nausicaa,Thresh,1.800.978,bot,Kedu,Miss Fortune,10.371.708,mid,Buggy,LeBlanc,7.182.878,jng,Falkner,Lee Sin,2.668.569,top,Vans,Poppy,4.425.764,sup,Dottie,Leona,904.525,bot,Frosts,Irelia,329.841,mid,Chungy,Tristana,3.768.039,jng,Wash,Sejuani,1.880.962,top,Landon,Mordekaiser,5.529.637
1380725,OCS,0,21/05/2020 9:12,10.13,QUT Tigers,Bard,Zoe,Cassiopeia,Nocturne,NULL,0,Dire Cubs,Varus,Ornn,Syndra,Maokai,Fiora,sup,unknown player,Soraka,973.342,bot,unknown player,Senna,2.786.978,mid,Tekker,Rumble,3.869.042,jng,Higoodbye,Graves,4.047.052,top,Nightfaller,Mordekaiser,3.805.651,sup,Cupcake,Nautilus,1.811.425,bot,Kalroc,Aphelios,4.735.135,mid,Wayy,Azir,2.929.975,jng,Udysof,Evelynn,4.995.332,top,unknown player,Kled,4.328.624
1380735,OCS,0,21/05/2020 9:59,10.13,ORDER Academy,Graves,Ornn,Mordekaiser,Poppy,Maokai,1,Gravitas Academy,Syndra,Jarvan IV,Thresh,Zoe,LeBlanc,sup,unknown player,Sett,2.273.899,bot,Framer,Miss Fortune,5.925.374,mid,unknown player,Lissandra,5.975.216,jng,Mog,Zac,3.307.217,top,Clovus,Camille,3.507.671,sup,TrAshley,Janna,1.590.286,bot,unknown player,Varus,4.518.384,mid,Bambi,Corki,6.363.323,jng,unknown player,Trundle,1.970.495,top,Nobody,Fiora,4.309.215
1380743,OCS,0,21/05/2020 10:58,10.13,UTS Esports,Zoe,Miss Fortune,Graves,Fiora,LeBlanc,0,Mammoth Academy,Wukong,Sett,Varus,Jax,Lulu,sup,twist,Thresh,1.047.291,bot,Cadence,Aphelios,5.679.146,mid,Lansen,Syndra,4.504.762,jng,Zande,Ivern,1.797.373,top,Azus,Ornn,3.107.389,sup,Fruitcake,Taric,1.110.016,bot,Exeden,Kalista,3.204.269,mid,Zytah,Orianna,5.191.133,jng,Vengeance,Trundle,1.707.389,top,MAXIMIZE,Camille,4.632.184
1392180,OCS,0,28/05/2020 6:34,10.13,UQ Union,Graves,Varus,Ornn,Mordekaiser,Aatrox,0,Gravitas Academy,Sett,Syndra,Zoe,Renekton,Urgot,sup,unknown player,Nautilus,1.442.105,bot,Farmer,Aphelios,550.355,mid,Amitle,Ekko,3.426.438,jng,Sybol,Elise,4.384.088,top,unknown player,Vladimir,5.334.884,sup,TrAshley,Braum,1.401.224,bot,unknown player,Miss Fortune,3.386.047,mid,Bambi,Irelia,5.616.891,jng,unknown player,Gragas,4.770.624,top,Nobody,Gangplank,5.744.676
1392213,OCS,0,28/05/2020 7:52,10.14,RMIT Redbacks,Zoe,Kalista,Trundle,Camille,Renekton,0,Mammoth Academy,Sett,Yasuo,Taliyah,Irelia,Kai'Sa,sup,Dottie,Nautilus,614.507,bot,Frosts,Varus,1.488.655,mid,Chungy,Lucian,2.826.658,jng,Wash,Sejuani,1.088.407,top,Landon,Malphite,1.731.184,sup,Fruitcake,Thresh,679.975,bot,Exeden,Ezreal,3.516.305,mid,Zytah,Syndra,3.019.715,jng,Vengeance,Elise,296.987,top,MAXIMIZE,Fiora,2.883.943
1392229,OCS,0,28/05/2020 8:38,10.14,Chiefs Academy,Syndra,Ivern,Kayle,Vladimir,Azir,1,UTS Esports,Lee Sin,Corki,Trundle,Cassiopeia,Bard,sup,Kanade,Lulu,3.033.049,bot,KimJun,Miss Fortune,5.774.446,mid,Dragku,Ornn,553.799,jng,PADO,Jarvan IV,3.113.799,top,Eloh,Mordekaiser,2.488.586,sup,twist,Sett,3.095.741,bot,Cadence,Varus,7.050.767,mid,Lansen,Zilean,4.978.876,jng,Zande,Sejuani,2.610.221,top,Azus,Sylas,2.725.724
1392240,OCS,0,28/05/2020 9:27,10.14,Legacy Genesis,Zoe,Graves,Vladimir,Syndra,Jarvan IV,0,Pentanet.GG Rise,Ornn,Aphelios,Miss Fortune,Sejuani,Trundle,sup,Nausicaa,Bard,2.288.774,bot,Kedu,Varus,6.485.377,mid,Buggy,LeBlanc,3.384.906,jng,Falkner,Kindred,2.861.604,top,Vans,Maokai,3.058.302,sup,Crayzee,Nautilus,1.473.113,bot,Piglet101,Ezreal,10.165.472,mid,Looch,Karma,5.842.075,jng,Seb,Elise,3.088.019,top,unknown player,Poppy,1.894.528
1392254,OCS,0,28/05/2020 10:23,10.14,QUT Tigers,Sett,Thresh,Lissandra,Camille,Aatrox,1,ORDER Academy,Kindred,Graves,Miss Fortune,Soraka,Trundle,sup,unknown player,Karma,1.456.961,bot,unknown player,Varus,6.276.019,mid,Tekker,Syndra,4.656.114,jng,Higoodbye,Poppy,2.698.571,top,Nightfaller,Sylas,340.307,sup,unknown player,Yuumi,254.865,bot,Framer,Ezreal,4.472.208,mid,unknown player,Orianna,296.379,jng,Mog,Jarvan IV,56.919,top,Clovus,Ornn,2.676.972
1410891,OCS,0,04/06/2020 6:39,10.14,Gravitas Academy,Elise,Camille,Kalista,Yuumi,Zoe,0,Mammoth Academy,Yasuo,Varus,Sett,Irelia,Nautilus,sup,TrAshley,Bard,1.316.916,bot,unknown player,Aphelios,208.394,mid,Bambi,Syndra,2.922.484,jng,unknown player,Graves,347.409,top,Nobody,Ornn,2.307.923,sup,Fruitcake,Braum,1.652.248,bot,Exeden,Ezreal,4.724.197,mid,Zytah,Karma,5.079.657,jng,Vengeance,Trundle,1.673.233,top,MAXIMIZE,Fiora,2.556.317
1400939,OCS,0,04/06/2020 8:05,10.14,RMIT Redbacks,Zoe,Karma,Syndra,Nidalee,Poppy,1,Pentanet.GG Rise,Malphite,Varus,Ornn,LeBlanc,Yasuo,sup,Wash,Thresh,1.270.294,bot,Frosts,Ezreal,7.043.235,mid,Chungy,Kai'Sa,7.076.471,jng,Xanquish,Graves,3.981.471,top,Landon,Maokai,473,sup,Crayzee,Yuumi,3.285.294,bot,Zenk,Miss Fortune,460,mid,Looch,Cassiopeia,7.299.412,jng,Seb,Ekko,2.312.353,top,unknown player,Shen,2.844.118
1400946,OCS,0,04/06/2020 9:04,10.14,Chiefs Academy,Syndra,Kindred,Thresh,Ekko,LeBlanc,0,ORDER Academy,Galio,Nidalee,Varus,Yasuo,Azir,sup,Shinki,Lulu,1.180.427,bot,KimJun,Aphelios,506.123,mid,Winterer,Nautilus,3.462.986,jng,PADO,Lee Sin,3.328.607,top,Eloh,Ornn,3.289.084,sup,unknown player,Sett,2.794.103,bot,unknown player,Miss Fortune,5.259.975,mid,Framer,Orianna,4.787.202,jng,unknown player,Evelynn,2.885.194,top,Clovus,Wukong,2.998.118
1410928,OCS,0,04/06/2020 9:52,10.14,Legacy Genesis,Sylas,Graves,Cassiopeia,Renekton,Mordekaiser,0,QUT Tigers,Varus,LeBlanc,Ornn,Vladimir,Kayle,sup,Nausicaa,Thresh,1.514.067,bot,Styled,Aphelios,554.159,mid,Buggy,Yasuo,2.603.364,jng,Falkner,Gragas,3.049.847,top,sa11y,Poppy,3.300.612,sup,unknown player,Karma,2.015.902,bot,unknown player,Kai'Sa,4.217.125,mid,Tekker,Camille,2.648.012,jng,Higoodbye,Kindred,3.107.951,top,Nightfaller,Maokai,5.404.281
1413164,OCS,0,11/06/2020 6:44,10.14,UQ Union,Miss Fortune,Wukong,Kindred,Evelynn,Trundle,1,ORDER Academy,Varus,Zoe,Aphelios,Ornn,Senna,sup,unknown player,Sett,2.148.326,bot,Farmer,Yasuo,4.360.983,mid,Amitle,Viktor,7.776.778,jng,UNSHACKLED,Sejuani,3.627.929,top,unknown player,Malphite,4.752.615,sup,unknown player,Thresh,1.995.502,bot,unknown player,Ezreal,2.987.762,mid,Framer,Lissandra,3.870.502,jng,unknown player,Ekko,3.104.812,top,Clovus,Aatrox,3.290.272
1413175,OCS,0,11/06/2020 7:42,10.14,Pentanet.GG Rise,Shaco,Fiddlesticks,Ezreal,Caitlyn,Miss Fortune,1,QUT Tigers,Varus,Zoe,Poppy,Graves,Kindred,sup,Crayzee,Yuumi,3.452.257,bot,Zenk,Aphelios,7.560.602,mid,Looch,Syndra,7.871.956,jng,Seb,Jarvan IV,2.387.141,top,unknown player,Ornn,3.058.824,sup,unknown player,Karma,1.523.666,bot,unknown player,Kai'Sa,5.216.416,mid,Tekker,Irelia,3.752.941,jng,Higoodbye,Trundle,2.589.877,top,Nightfaller,Cassiopeia,5.335.431
1413197,OCS,0,11/06/2020 8:38,10.14,UTS Esports,LeBlanc,Yasuo,Kindred,Malphite,Poppy,0,Legacy Genesis,Varus,Sett,Jax,Twisted Fate,Orianna,sup,unknown player,Nautilus,201.517,bot,Sprenstama,Ashe,3.512.693,mid,unknown player,Karma,4.845.201,jng,unknown player,Rek'Sai,2.140.867,top,Azus,Wukong,414.613,sup,Nausicaa,Bard,2.498.452,bot,Styled,Ezreal,6.220.743,mid,Buggy,Nocturne,2.442.105,jng,Falkner,Fiddlesticks,2.708.978,top,sa11y,Mordekaiser,4.405.263
1413215,OCS,0,11/06/2020 9:27,10.14,Mammoth Academy,Nidalee,Ornn,Sett,Nautilus,Zilean,1,Chiefs Academy,Syndra,Zoe,Thresh,Fiora,Camille,sup,Fruitcake,Karma,2.538.828,bot,Exeden,Varus,5.565.938,mid,Zytah,Orianna,6.578.252,jng,Vengeance,Trundle,1.953.724,top,MAXIMIZE,Aatrox,4.570.308,sup,Kanade,Bard,1.364.449,bot,KimJun,Ezreal,5.876.663,mid,Winterer,Talon,3.046.475,jng,PADO,Elise,2.530.785,top,Eloh,Mordekaiser,3.579.444
1413231,OCS,0,11/06/2020 10:17,10.14,Gravitas Academy,Cassiopeia,Bard,Varus,Graves,Kindred,0,Dire Cubs,Fiddlesticks,Syndra,Sett,Mordekaiser,Galio,sup,TrAshley,Yuumi,2.036.509,bot,unknown player,Ezreal,3.433.314,mid,Bambi,Corki,4.516.258,jng,unknown player,Trundle,2.150.143,top,Nobody,Aatrox,2.531.432,sup,Cupcake,Karma,3.656.817,bot,Kalroc,Aphelios,6.675.299,mid,Wayy,Zoe,847.393,jng,Whynot,Lee Sin,191.603,top,unknown player,Ornn,2.064.233
1391133,OCS,0,18/06/2020 6:38,10.14,Pentanet.GG Rise,Malphite,Yasuo,Ornn,Maokai,Renekton,0,UQ Union,Camille,Syndra,Yuumi,Fiora,Kindred,sup,Crayzee,Nautilus,1.380.524,bot,Zenk,Aphelios,7.145.818,mid,Looch,Zoe,8.838.202,jng,Seb,Sett,2.449.438,top,unknown player,Vladimir,6.999.501,sup,unknown player,Thresh,1.393.758,bot,Farmer,Ezreal,5.162.297,mid,Amitle,Ekko,2.339.076,jng,UNSHACKLED,Trundle,1.345.069,top,unknown player,Kled,4.347.316
1381297,OCS,0,18/06/2020 7:53,10.14,UTS Esports,Syndra,Thresh,Aphelios,Ekko,Olaf,0,ORDER Academy,Varus,Senna,Yuumi,Ornn,Orianna,sup,unknown player,Soraka,796.606,bot,Sprenstama,Ezreal,4.042.364,mid,unknown player,Viktor,6.534.699,jng,unknown player,Jarvan IV,1.534.933,top,Azus,Wukong,3.123.932,sup,unknown player,Sett,1.882.855,bot,unknown player,Miss Fortune,4.205.968,mid,Framer,Karma,2.474.429,jng,unknown player,Hecarim,4.347.455,top,Clovus,Camille,5.188.999
1381307,OCS,0,18/06/2020 8:40,10.14,Mammoth Academy,Syndra,Sett,Karma,Kindred,Olaf,1,QUT Tigers,Zoe,Camille,Fiddlesticks,Fiora,LeBlanc,sup,Fruitcake,Braum,1.215.714,bot,Exeden,Ezreal,7.865.476,mid,Zytah,Twisted Fate,4.448.095,jng,Vengeance,Graves,4.084.286,top,MAXIMIZE,Ornn,3.757.857,sup,unknown player,Yuumi,2.772.619,bot,unknown player,Varus,6.397.619,mid,Tekker,Lulu,2.219.524,jng,Higoodbye,Ekko,588.119,top,Nightfaller,Wukong,3.935.952
1381314,OCS,0,18/06/2020 9:49,10.14,Gravitas Academy,Trundle,Wukong,Syndra,Yuumi,Thresh,0,Chiefs Academy,Varus,Graves,Fiddlesticks,Kindred,Kayn,sup,TrAshley,Karma,2.124.815,bot,unknown player,Aphelios,2.512.593,mid,Bambi,Nocturne,3.254.444,jng,unknown player,Gragas,4.019.259,top,Nobody,Ornn,3.585.185,sup,Shinki,Nautilus,1.667.407,bot,KimJun,Ezreal,6.212.963,mid,Winterer,Galio,411.037,jng,Minhcam,Jarvan IV,193.037,top,Eloh,Mordekaiser,4.945.556
1391167,OCS,0,18/06/2020 10:42,10.14,Dire Cubs,Sett,Graves,Thresh,Mordekaiser,Syndra,1,RMIT Redbacks,Zoe,Aphelios,Varus,Poppy,Wukong,sup,Emelg,Yuumi,3.241.286,bot,Kalroc,Ezreal,11.600.357,mid,Wayy,Cassiopeia,11.209.286,jng,Whynot,Lee Sin,2.198.571,top,unknown player,Ornn,393.15,sup,Wash,Lulu,1.028.143,bot,Frosts,Vayne,11.406.429,mid,Dottie,Galio,3.960.857,jng,Imperius,Trundle,1.997.143,top,Landon,Maokai,761.25
1393793,OCS,0,25/06/2020 6:40,10.14,Dire Cubs,Sett,Trundle,Yasuo,Rek'Sai,Jarvan IV,1,UQ Union,Karma,Aphelios,Ezreal,Thresh,Bard,sup,Kimchiii,Tahm Kench,1.128.467,bot,Kalroc,Varus,6.437.754,mid,Wayy,Syndra,6.047.171,jng,Udysof,Evelynn,2.741.857,top,unknown player,Shen,6.267.214,sup,unknown player,Maokai,2.671.361,bot,Farmer,Senna,2.518.445,mid,Amitle,Zoe,6.231.706,jng,UNSHACKLED,Nidalee,2.288.812,top,unknown player,Ornn,2.359.309
1383942,OCS,0,25/06/2020 7:51,10.14,RMIT Redbacks,Sett,Ornn,Aphelios,Irelia,Syndra,0,Gravitas Academy,Varus,Kalista,Graves,Orianna,Jarvan IV,sup,Wash,Thresh,1.227.873,bot,Frosts,Ezreal,9.305.368,mid,Dottie,Galio,2.912.457,jng,Imperius,Wukong,3.270.681,top,Landon,Aatrox,3.210.599,sup,TrAshley,Karma,2.439.642,bot,unknown player,Ashe,6.678.045,mid,Bambi,Lucian,9.931.177,jng,unknown player,Fiddlesticks,3.184.997,top,Nobody,Mordekaiser,5.049.415
1383965,OCS,0,25/06/2020 9:00,10.14,Legacy Genesis,Syndra,Zoe,Ezreal,Fiora,Camille,1,Mammoth Academy,LeBlanc,Kindred,Thresh,Nocturne,Mordekaiser,sup,Nausicaa,Bard,2.363.415,bot,Styled,Varus,7.553.765,mid,Buggy,Fiddlesticks,3.190.244,jng,Falkner,Jarvan IV,1.973.065,top,sa11y,Kayle,5.611.559,sup,Fruitcake,Karma,2.234.252,bot,Exeden,Aphelios,4.345.069,mid,Zytah,Orianna,2.698.091,jng,Vengeance,Graves,3.332.131,top,MAXIMIZE,Ornn,2.517.073
1383971,OCS,0,25/06/2020 9:55,10.14,QUT Tigers,Ezreal,Sett,Fiddlesticks,Ornn,Poppy,0,UTS Esports,Varus,Aphelios,Karma,Wukong,Kai'Sa,sup,unknown player,Thresh,203.497,bot,unknown player,Syndra,7.383.375,mid,Tekker,Twisted Fate,4.416.697,jng,HinGooby,Graves,5.970.333,top,Nightfaller,Volibear,7.194.841,sup,unknown player,Nautilus,1.569.545,bot,unknown player,Kalista,7.619.635,mid,unknown player,Veigar,6.197.779,jng,unknown player,Trundle,198.746,top,Azus,Maokai,6.348.047
1393896,OCS,0,25/06/2020 11:03,10.14,ORDER Academy,Zoe,Yuumi,Syndra,Thresh,Orianna,0,Pentanet.GG Rise,Ezreal,Varus,Camille,Trundle,Jarvan IV,sup,unknown player,Sett,2.263.789,bot,unknown player,Miss Fortune,3.436.211,mid,Framer,Karma,3.219.955,jng,unknown player,Olaf,1.533.296,top,Clovus,Wukong,254.361,sup,Crayzee,Rakan,2.233.857,bot,Zenk,Aphelios,3.117.713,mid,Looch,Corki,10.267.937,jng,Seb,Graves,3.493.386,top,unknown player,Ornn,2.899.439
1401080,OCS,0,02/07/2020 6:43,10.14,QUT Tigers,Sett,Zoe,Ezreal,Syndra,Cassiopeia,1,UQ Union,Twisted Fate,Volibear,Renekton,Ekko,Wukong,sup,unknown player,Rakan,2.326.542,bot,unknown player,Xayah,6.774.112,mid,Tekker,Karma,2.263.178,jng,HinGooby,Shaco,6.392.523,top,Nightfaller,Ornn,452.972,sup,unknown player,Thresh,1.389.533,bot,Farmer,Varus,4.786.262,mid,Amitle,Orianna,4.449.533,jng,UNSHACKLED,Graves,5.320.654,top,unknown player,Vladimir,4.120.654
1401091,OCS,0,02/07/2020 8:01,10.14,ORDER Academy,Fiddlesticks,Bard,Thresh,Corki,Orianna,0,Legacy Genesis,Sett,Varus,Ekko,Lissandra,Galio,sup,unknown player,Yuumi,1.808.738,bot,unknown player,Ezreal,6.021.481,mid,Framer,Karma,3.610.194,jng,unknown player,Hecarim,3.342.597,top,Clovus,Aatrox,2.210.316,sup,Nausicaa,Nautilus,2.912.985,bot,Styled,Kai'Sa,9.723.422,mid,Falkner,Azir,5.142.961,jng,Buggy,Nidalee,4.297.209,top,sa11y,Camille,3.359.345
1401101,OCS,0,02/07/2020 8:44,10.14,Pentanet.GG Rise,Twisted Fate,Wukong,Ezreal,Jarvan IV,Trundle,1,Chiefs Academy,Varus,Graves,Kalista,Kindred,Nidalee,sup,Crayzee,Rakan,1.727.475,bot,Zenk,Xayah,5.758.876,mid,LooPz,Corki,8.117.128,jng,Seb,Volibear,382.694,top,unknown player,Poppy,3.127.921,sup,Kanade,Bard,1.943.176,bot,KimJun,Aphelios,435.736,mid,Winterer,Orianna,8.149.777,jng,Minhcam,Kayn,2.265.656,top,Eloh,Sett,4.471.097
1401106,OCS,0,02/07/2020 9:39,10.14,UTS Esports,Galio,Karma,Volibear,Mordekaiser,Malphite,1,RMIT Redbacks,Rek'Sai,Twisted Fate,Rakan,Orianna,Ziggs,sup,unknown player,Nautilus,1.877.792,bot,unknown player,Varus,7.665.703,mid,unknown player,Vel'Koz,8.020.762,jng,unknown player,Trundle,2.337.188,top,Azus,Ornn,648.594,sup,Wash,Lulu,541.919,bot,Frosts,Ezreal,7.617.346,mid,sinsa,Kassadin,4.857.293,jng,Imperius,Olaf,3.713.272,top,Landon,Maokai,4.984.231
